Code,Name,U_Status,U_Address,U_ComCode,U_ComName,WarehouseHO,RegionCode,RegionName,AreaCode,AreaName,Provinces,Xvalue,Yvalue,ShopType
31244,DNI 1912 Tổ 1 Xã Phước Thái,A,"Số 1912, Tổ 1, Ấp 1C, Xã Phước Thái, H. Long Thành, Tỉnh Đồng Nai, Việt Nam",090817,CHI NHÁNH ĐỒNG NAI - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00144,Miền Đông NB 1,Đồng Nai,10.677764,107.027754,D
31245,BDG 183 Huỳnh Văn Lũy,A,"Số 183 Huỳnh Văn Lũy, Khu phố 6, P. Phú Lợi, TP. Thủ Dầu Một, Tỉnh Bình Dương, Việt Nam",090811,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI BÌNH DƯƠNG,11000,00205,Miền Đông Nam Bộ,00265,Miền Đông NB 5,Bình Dương,10.991769,106.674031,D
31246,HCM 358 Nguyễn Duy Trinh,A,"358 Nguyễn Duy Trinh, P.Bình Trưng Tây, Quận 2, TP Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00158,Hồ Chí Minh-KV4,Hồ Chí Minh,10.788336,106.768658,C
30138,BGG FF Foxconn Đình Trám,A,"Khu Công Nghiệp Đình Trám, Việt Yên, Bắc Giang",090138,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH BẮC GIANG,11001,00002,Miền Bắc 1,00192,Miền Bắc 1-KV6,Bắc Giang,21.249226,106.126213,D
30139,BGG 01 Trường Chinh - Hiệp Hòa,A,"Số 01 đường Trường Chinh, Khu 3, Thị trấn Thắng, H. Hiệp Hòa, Tỉnh Bắc Giang, Việt Nam",090138,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH BẮC GIANG,11001,00002,Miền Bắc 1,00192,Miền Bắc 1-KV6,Bắc Giang,21.355420,105.979736,D
30140,LCI Lô 8 Lý Công Uẩn,A,"Lô 8 Phố Lý Công Uẩn, P. Kim Tân, TP. Lào Cai, Tỉnh Lào Cai, Việt Nam",090129,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI LÀO CAI,11001,00002,Miền Bắc 1,00352,Miền Bắc 1-KV7,Lào Cai,22.481578,103.975467,B
30141,SLA Tiểu Khu Cơ Quan,A,"Tiểu khu cơ quan, Thị trấn Nông Trường Mộc Châu, H. Mộc Châu, Tỉnh Sơn La, Việt Nam",090139,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI SƠN LA,11001,00002,Miền Bắc 1,00192,Miền Bắc 1-KV6,Sơn La,20.837365,104.680896,D
30292,BNH Foxconn Quế Võ,A,"Khu Công Nghiệp Quế Võ, Xã Vân Dương, Quế Võ, Bắc Ninh",090213,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH BẮC NINH,11001,00002,Miền Bắc 1,00192,Miền Bắc 1-KV6,Bắc Ninh,21.156705,106.112489,D
30293,HNI Thôn Thái Hòa - Thạch Thất,A,"Thôn Thái Hòa, xã Bình Phú, H. Thạch Thất, TP. Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00071,Hà Nội-KV3,Hà Nội,21.023214,105.605707,C
30294,HNI Phố Lưu Phái - Ngũ Hiệp,A,"Phố Lưu Phái, xã Ngũ Hiệp, H. Thanh Trì, TP. Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00036,Hà Nội-KV1,Hà Nội,20.925297,105.850424,D
30295,HNI 10-12 Cầu Diễn,A,"Số 10 + 12 đường Cầu Diễn, P. Phú Diễn, Q. Bắc Từ Liêm, TP. Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00071,Hà Nội-KV3,Hà Nội,21.042036,105.760933,A
30296,HDG 373 Đường 391 - Tứ Kỳ,A,"Số 373 Đường 391, thị trấn Tứ Kỳ, H. Tứ Kỳ, Tỉnh Hải Dương, Việt Nam",090203,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HẢI DƯƠNG,11001,00003,Miền Bắc 2,00461,Miền Bắc 2-KV10,Hải Dương,20.819233,106.406785,D
30344,HPG 112 Lạch Tray,A,"112 Lạch Tray, P. Lạch Tray, Q. Ngô Quyền, TP Hải Phòng, Việt Nam",090306,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HẢI PHÒNG,11001,00003,Miền Bắc 2,00403,Miền Bắc 2-KV8,Hải Phòng,20.847294,106.690862,A
30345,HPG 167 Ngô Gia Tự,A,"Số 167 Ngô Gia Tự, P. Đằng Lâm, Q. Hải An, TP. Hải Phòng, Tỉnh Hải Phòng, Việt Nam",090306,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HẢI PHÒNG,11001,00003,Miền Bắc 2,00374,Miền Bắc 2-KV0,Hải Phòng,20.830110,106.703096,B
30452,QTI 36 Lê Duẩn,A,"Khóm Hữu Nghi, Thị trấn Hồ Xá, H. Vĩnh Linh, Tỉnh Quảng Trị, Việt Nam",090443,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG TRỊ,11001,00003,Miền Bắc 2,00172,Miền Bắc 2-KV1,Quảng Trị,17.069025,107.002818,C
30453,THA Khu phố 2 - Yên Cát,A,"Khu phố 2, Thị Trấn Yên Cát, H. Như Xuân, Tỉnh Thanh Hóa, Việt Nam",090405,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THANH HÓA,11001,00003,Miền Bắc 2,00236,Miền Bắc 2-KV6,Thanh Hóa,19.667084,105.436395,D
30731,QNI 443-445 Hùng Vương,A,"443-445 Hùng Vương, P. Trần Phú, TP. Quảng Ngãi, Tỉnh Quảng Ngãi, Việt Nam",090745,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG NGÃI,11000,00005,Miền Trung,00421,Miền Trung-KV8,Quảng Ngãi,15.120727,108.785559,D
30732,QNM 328 Nguyễn Duy Hiệu,A,"328 Nguyễn Duy Hiệu, P. Sơn Phong, TP. Hội An, Tỉnh Quảng Nam, Việt Nam",090755,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG NAM,11000,00005,Miền Trung,00182,Miền Trung-KV4,Quảng Nam,15.878229,108.335649,D
30960,TGG 658 Ấp Long Thạnh - Chợ Gạo,A,"658 Ấp Long Thạnh, Xã Long Bình Điền, H. Chợ Gạo, Tỉnh Tiền Giang, Việt Nam",090921,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI TIỀN GIANG,11000,00204,Miền Tây Nam Bộ,00145,Miền Tây NB 1,Tiền Giang,10.353517,106.450794,D
30961,BTE 298A-299 Đồng Khởi,A,"298A-299 đại lộ Đồng Khởi, P. Phú Tân, TP. Bến Tre, Tỉnh Bến Tre, Việt Nam",090931,CHI NHÁNH BẾN TRE - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00145,Miền Tây NB 1,Bến Tre,10.253060,106.370748,B
31247,BDG 429 Phú Nghị - Bến Cát,A,"Số 429, tổ 19, khu phố Phú Nghị, P. Hòa Lợi, Thị xã Bến Cát, Tỉnh Bình Dương, Việt Nam",090811,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI BÌNH DƯƠNG,11000,00205,Miền Đông Nam Bộ,00265,Miền Đông NB 5,Bình Dương,11.078512,106.663178,B
31248,HCM 368 Tô Ký,A,"368 Tô Ký, P. Tân Chánh Hiệp, Q. 12, TP Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00065,Hồ Chí Minh-KV2,Hồ Chí Minh,10.860569,106.617587,C
31249,HCM 30 Hiệp Bình,A,"Số 30 Hiệp Bình, Khu phố 8, P. Hiệp Bình Chánh, Q. Thủ Đức, TP Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00158,Hồ Chí Minh-KV4,Hồ Chí Minh,10.839044,106.732262,C
31250,BDG Lô 6-7 Đường D1 - Mỹ Phước,A,"Số 11, đường D1, Khu phố 4, phường Mỹ Phước, Thị xã Bến Cát, Tỉnh Bình Dương, Việt Nam",090811,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI BÌNH DƯƠNG,11000,00205,Miền Đông Nam Bộ,00179,Miền Đông NB 2,Bình Dương,11.130467,106.606277,C
30119,TNN 131 Tiểu Khu 2,A,"131-133 Tiểu khu 2, Thị trấn Ba Hàng, huyện Phổ Yên, Tỉnh Thái Nguyên",090112,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THÁI NGUYÊN,11001,00002,Miền Bắc 1,00192,Miền Bắc 1-KV6,Thái Nguyên,21.415963,105.871666,D
30237,HNI 420 Nguyễn Văn Cừ,A,"420 Nguyễn Văn Cừ, Phường Gia Thụy, Quận Long Biên, Thành phố Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00515,Hà Nội-KV7,Hà Nội,21.046797,105.878609,B
30713,QNM 64 Trần Nhân Tông,A,"64 Trần Nhân Tông, Khối 4 Thị trấn Vĩnh Điện, Huyện Điện Bàn, Tỉnh Quảng Nam",090755,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG NAM,11000,00005,Miền Trung,00395,Miền Trung-KV7,Quảng Nam,15.895033,108.245494,B
30238,HNI 54-K1 Thành Công,A,"Số 54-K1 Thành Công, Phố Láng Hạ, Phường Láng Hạ, Quận Ba Đình, Thành phố Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00577,Hà Nội-KV8,Hà Nội,21.021738,105.818476,A
30418,NAN 180 Trần Hưng Đạo,A,"Số 180 Trần Hưng Đạo, Khối Tân Thành, Phường Hòa Hiếu, Thị Xã Thái Hòa, Tỉnh Nghệ An",090402,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI NGHỆ AN,11001,00003,Miền Bắc 2,00236,Miền Bắc 2-KV6,Nghệ An,19.322290,105.434702,C
30236,HNI 203 Nguyễn Đức Thuận,A,"Số 203-205, đường Nguyễn Đức Thuận, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Thành phố Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00580,Hà Nội-KV9,Hà Nội,21.021171,105.938202,A
30862,DNI 04/N Phúc Nhạc 2,A,"Số 04/N, Phúc Nhạc 2, Xã Gia Tân 3, Huyện Thống Nhất, Tỉnh Đồng Nai, Việt Nam",090817,CHI NHÁNH ĐỒNG NAI - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00452,Miền Đông NB 7,Đồng Nai,11.034898,107.173724,D
30507,LDG 39 Thống Nhất,A,"Số 39 - 41 Thống Nhất, Thị trấn Liên Nghĩa, Huyền Đức Trọng, Tỉnh Lâm Đồng, Việt Nam",090519,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI LÂM ĐỒNG,11000,00005,Miền Trung,00177,Miền Trung-KV3,Lâm Đồng,11.735285,108.374340,A
30508,DLK 69K Phan Bội Châu,A,"Số 69K Phan Bội Châu, Phường Thống Nhất, TP Buôn Mê Thuột, Tỉnh Đắk Lắk",090509,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI ĐẮK LẮK,11000,00005,Miền Trung,00626,Miền Trung-KV10,Dak Lak,12.682391,108.041474,B
30924,CTO 52 Đường 30/4,A,"52-54-56, đường 30/4, Phường An Phú, Quận Ninh Kiều, Thành phố Cần Thơ, Việt Nam",090910,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI CẦN THƠ,11000,00204,Miền Tây Nam Bộ,00257,Miền Tây NB 5,Cần Thơ,10.030240,105.780438,A
30864,HCM 157 Lê Văn Việt,A,"157 Lê Văn Việt, Phường Hiệp Phú, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00158,Hồ Chí Minh-KV4,Hồ Chí Minh,10.845903,106.779009,A
30313,NBH 169 Quang Trung,A,"Số 169 - 171 đường Quang Trung, tổ 8, Phường Trung Sơn, Thị xã Tam Điệp, Tỉnh Ninh Bình, Việt Nam",090328,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT NINH BÌNH,11001,00003,Miền Bắc 2,00174,Miền Bắc 2-KV3,Ninh Bình,20.155505,105.918674,C
30865,BDG 439A Phú Lợi,A,"439A Phú Lợi, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",090811,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI BÌNH DƯƠNG,11000,00205,Miền Đông Nam Bộ,00265,Miền Đông NB 5,Bình Dương,10.985823,106.684743,B
30923,DTP 72 Hùng Vương,A,"Số 72-74, Hùng Vương, Phường An Thạnh, Thị Xã Hồng Ngự, Tỉnh Đồng Tháp, Việt Nam",090930,CHI NHÁNH ĐỒNG THÁP - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00167,Miền Tây NB 2,Đồng Tháp,10.809613,105.341565,D
30240,HNI 43 khu Xuân Hà,A,"Số 43 tổ 2 khu Xuân Hà, Thị Trấn Xuân Mai, Huyện Chương Mỹ, Thành Phố Hà Nội Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00190,Hà Nội-KV5,Hà Nội,20.900822,105.579868,D
30239,HNI 269 Chùa Bộc (171TS),A,"171 Tây Sơn, Phường Trung Liệt, Quận Đống Đa, Thành Phố Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00180,Hà Nội-KV4,Hà Nội,21.008936,105.825081,A
30241,VPC Thôn Bắc Cường,A,"Thôn Bắc Cường, Thị Trấn Thổ Tang, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc, Việt Nam",090251,CHI NHÁNH VĨNH PHÚC - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00002,Miền Bắc 1,00442,Miền Bắc 1-KV10,Vĩnh Phúc,21.260405,105.489474,D
30314,QNH 348 Cửa Ông,A,"Cửa hàng số 348, tổ 64 khu 06, phường Cửa Ông, thành phố Cẩm Phả, tỉnh Quảng Ninh, Việt Nam",090307,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG NINH,11001,00002,Miền Bắc 1,00188,Miền Bắc 1-KV5,Quảng Ninh,21.031532,107.363640,D
30925,LAN 2 Nguyễn Thái Bình,A,"Số 02, Tổ 8, Đường Nguyễn Thái Bình, Khu phố 4, Thị trấn Cần Giuộc, Tỉnh Long An, Việt Nam",090953,CHI NHÁNH LONG AN - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00414,Miền Tây NB 8,Long An,10.600887,106.665284,C
30714,DAG 422 Núi Thành,A,"422 Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu, Thành Phố Đà Nẵng, Việt Nam",090704,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI ĐÀ NẴNG,11000,00005,Miền Trung,00253,Miền Trung-KV5,Đà Nẵng,16.037580,108.222316,B
30927,KGG 159 Trần Phú,A,"Số 159 đường Trần Phú, Phường Vĩnh Thanh, Thành phố Rạch Giá, Tỉnh Kiên Giang",090925,CHI NHÁNH KIÊN GIANG - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00386,Miền Tây NB 7,Kiên Giang,10.012717,105.083875,B
30242,HNI 06 Phố Lạc Trung,A,"Số 06-08-10 Phố Lạc Trung, Phương Thanh Lương, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00036,Hà Nội-KV1,Hà Nội,21.003078,105.861820,A
30869,DNI Số 6/1A Tam Hòa,A,"Số 6/1A, KP 1, Phường Tam Hòa, Thành Phố Biên Hòa, Tỉnh Đồng Nai, Việt Nam",090817,CHI NHÁNH ĐỒNG NAI - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00452,Miền Đông NB 7,Đồng Nai,10.940229,106.867411,B
30870,TNH 202 Quốc Lộ 22,A,"Số 200-202, Quốc Lộ 22, Thị trấn Trảng Bàng, Huyện Trảng Bàng, Tỉnh Tây Ninh, Việt Nam",090823,CHI NHÁNH TÂY NINH - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00382,Miền Đông NB 6,Tây Ninh,11.033635,106.354215,B
30928,BLU 148 Quốc Lộ 1A,A,"148 Quốc Lộ 1A, Thị Trấn Hộ Phòng, Huyện Giá Rai, Bạc Liêu",090935,CHI NHÁNH BẠC LIÊU - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00337,Miền Tây NB 6,Bạc Liêu,9.226115,105.413735,D
30422,THA 77 Nguyễn Huệ,A,"Số 77 Nguyễn Huệ, Phường Ngọc Trạo, Thị xã Bỉm Sơn, Tỉnh Thanh Hóa",090405,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THANH HÓA,11001,00003,Miền Bắc 2,00374,Miền Bắc 2-KV0,Thanh Hóa,20.076087,105.854946,C
30419,TTH 87 An Dương Vương,A,"Số 87 An Dương Vương, Phường An Đông, Thành Phố Huế, Tỉnh Thừa Thiên Huế, Việt Nam",090408,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THỪA THIÊN HUẾ,11000,00005,Miền Trung,00176,Miền Trung-KV2,Thừa Thiên Huế,16.451265,107.604059,D
30248,HNI 173B Trường Chinh,A,"Số 173B Trường Chinh, Phường Khương Mai, Quận Thanh Xuân, Thành Phố Hà Nội",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00180,Hà Nội-KV4,Hà Nội,21.000789,105.828159,B
30929,TGG 365 Quốc Lộ 1A,A,"Số 365-366 Quốc Lộ 1A, Khu phố 1, Phường 5, Thị Xã Lai Cậy, Tỉnh Tiền Giang, Việt Nam",090921,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI TIỀN GIANG,11000,00204,Miền Tây Nam Bộ,00145,Miền Tây NB 1,Tiền Giang,10.404894,106.118792,C
30859,HCM 255 Đỗ Xuân Hợp,A,"Số 255 Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Thành Phố Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00158,Hồ Chí Minh-KV4,Hồ Chí Minh,10.824389,106.769310,B
30246,HYN 39 Đường Điện Biên 1,A,"Số 39-41 Đường Điện Biên 1, Phường Lê Lợi, Thành Phố Hưng Yên, Tỉnh Hưng Yên",090262,CHI NHÁNH HƯNG YÊN - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00003,Miền Bắc 2,00461,Miền Bắc 2-KV10,Hưng Yên,20.653553,106.057826,B
30243,HNI 05 Hàng Giấy,A,"Số 05-07, Phố Hàng Giấy, Phường Đồng Xuân, Quận Hoàn Kiếm, Hà nội",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00577,Hà Nội-KV8,Hà Nội,21.039959,105.847946,D
30244,HNI 03 Nguyễn Thái Học,A,"Số 03 Nguyễn Thái Học, Phường Quang Trung, Thị xã Sơn Tây, Thành Phố Hà Nội",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00515,Hà Nội-KV7,Hà Nội,21.136626,105.505443,B
30245,HNM 776 Trần Hưng Đạo,A,"Số 776 Trần Hưng Đạo, Tiểu khu Bình Thắng, Thị trấn Bình Mỹ, H. Bình Lục, Tỉnh Hà Nam, Việt Nam",090252,CHI NHÁNH HÀ NAM- CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00003,Miền Bắc 2,00210,Miền Bắc 2-KV5,Hà Nam,20.490318,106.006479,D
30871,BAR 639 Đường 30/4,A,"Số 639 đường 30/4, Phường 10, Thành Phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu, Việt Nam",090818,CHI NHÁNH VŨNG TÀU - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00206,Miền Đông NB 3,Bà Rịa,10.399832,107.116644,C
30120,TNN 347/1 Cách mạng tháng 8,A,"Số 347/1 Cách mạng tháng 8, Tổ 17, phường Hương Sơn, Thành phố Thái Nguyên, Tỉnh Thái Nguyên, Việt Nam",090112,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THÁI NGUYÊN,11001,00002,Miền Bắc 1,00192,Miền Bắc 1-KV6,Thái Nguyên,21.545231,105.871238,D
30931,TGG 183 Ấp Bắc,A,"Số 183 Ấp Bắc, Khu phố 3, Phường 10, Thành phố Mỹ Tho, Tỉnh Tiền Giang, Việt Nam",090921,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI TIỀN GIANG,11000,00204,Miền Tây Nam Bộ,00145,Miền Tây NB 1,Tiền Giang,10.372981,106.348471,C
30930,AGG 30 Nguyễn Văn Thoại,A,"Số 30-32 Nguyễn Văn Thoại, Phường Châu Phú A, Thành Phố Châu Đốc, Tỉnh An Giang, Việt Nam",090936,CHI NHÁNH AN GIANG - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00231,Miền Tây NB 4,An Giang,10.709018,105.117746,C
30253,HNI Tiểu Khu Mỹ Lâm,A,"Tiểu khu Mỹ Lâm, Thị trấn Phú Xuyên, Huyện Phú Xuyên, Thành phố Hà Nội",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00036,Hà Nội-KV1,Hà Nội,20.732715,105.913481,C
30249,BNH 203 Ngô Gia Tự,A,"Số 203-205 Đường Ngô Gia Tự, Phường Vũ Ninh, Thành Phố Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam",090213,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH BẮC NINH,11001,00002,Miền Bắc 1,00187,Miền Bắc 1-KV4,Bắc Ninh,21.189783,106.075269,C
30250,BNH 142 Khu 1,A,"Số 142 khu 1, Thị trấn Phố Mới, Huyện Quế Võ, Tỉnh Bắc Ninh, Việt Nam",090213,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH BẮC NINH,11001,00002,Miền Bắc 1,00169,Miền Bắc 1-KV2,Bắc Ninh,21.153401,106.151579,B
30251,HNM 122 Lê Hoàn,A,"Số 122 Lê Hoàn, Tổ 1, Phường Minh Khai, Thành Phố Phủ Lý, Tỉnh Hà Nam,",090252,CHI NHÁNH HÀ NAM- CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00003,Miền Bắc 2,00210,Miền Bắc 2-KV5,Hà Nam,20.541374,105.912893,C
30509,GLI 03 Nguyễn Tất Thành,A,"03 Nguyễn Tất Thành, Phường Hoa Lư, Thành Phố Pleiku, Tỉnh Gia Lai, Việt Nam",090514,CHI NHÁNH GIA LAI - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00005,Miền Trung,00253,Miền Trung-KV5,Gia Lai,13.985138,108.007562,B
30315,QNH 498 Quang Trung,A,"Số 498 đường Quang Trung, Phường Quang Trung, Thành Phố Uông Bí, Tỉnh Quảng Ninh, Việt Nam",090307,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG NINH,11001,00002,Miền Bắc 1,00188,Miền Bắc 1-KV5,Quảng Ninh,21.034260,106.773733,D
30423,THA 161 Phố Môi,A,161 Phố Môi - Xã Quảng Tâm – Thành Phố Thanh Hóa - Tỉnh Thanh Hóa,090405,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THANH HÓA,11001,00003,Miền Bắc 2,00374,Miền Bắc 2-KV0,Thanh Hóa,19.753148,105.841008,C
30872,DNI 07 Tây Lạc,A,"Số 07 Tây Lạc, Ấp Bùi Chu, Xã Bắc Sơn, Huyện Trảng Bom, Tỉnh Đồng Nai, Việt Nam",090817,CHI NHÁNH ĐỒNG NAI - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00265,Miền Đông NB 5,Đồng Nai,10.960864,106.947678,B
